recall_id,organization,product_name,issue,category,updated_at,data_received_at
69529,Transport Canada,Car recalled by VOLKSWAGEN,Fuel Supply,Vehicles - Car,2015-05-07,2024-05-29 02:56:22.777816
69507,Transport Canada,RV Trailer recalled by JAYCO,Label,Vehicles - RV Trailer,2015-05-06,2024-05-29 02:56:22.777816
53101,Health Canada,,Health products,Health product - Medical device,2015-05-06,2024-05-29 02:56:22.777816
53105,Health Canada,,Fire hazard,Consumer product - Electronics,2015-05-06,2024-05-29 02:56:22.777816
53106,Health Canada,,Health products,Health product - Medical device,2015-05-06,2024-05-29 02:56:22.777816
53107,Health Canada,,Health products,Health product - Medical device,2015-05-06,2024-05-29 02:56:22.777816
53099,Health Canada,,Health products,Health product - Medical device,2015-05-06,2024-05-29 02:56:22.777816
53108,Health Canada,,Health products,Health product - Medical device,2015-05-06,2024-05-29 02:56:22.777816
53125,Health Canada,,Product safety,Health product - Natural health products,2015-05-06,2024-05-29 02:56:22.777816
53095,Health Canada,,,Health product - Medical device,2015-05-06,2024-05-29 02:56:22.777816
53100,Health Canada,,Health products,Health product - Medical device,2015-05-06,2024-05-29 02:56:22.777816
53096,Health Canada,,,Health product - Medical device,2015-05-06,2024-05-29 02:56:22.777816
53124,Health Canada,,Product safety,Health product - Natural health products,2015-05-06,2024-05-29 02:56:22.777816
53097,Health Canada,,,Health product - Medical device,2015-05-06,2024-05-29 02:56:22.777816
53098,Health Canada,,Medical devices,Health product - Medical device,2015-05-06,2024-05-29 02:56:22.777816
53169,Canadian Food Inspection Agency,,,Food,2015-05-05,2024-05-29 02:56:22.777816
53198,Canadian Food Inspection Agency,,,Food,2015-05-05,2024-05-29 02:56:22.777816
53145,Canadian Food Inspection Agency,,Extraneous Material,Food,2015-05-05,2024-05-29 02:56:22.777816
53113,Health Canada,,Labelling and packaging,Consumer product - Outdoor living,2015-05-05,2024-05-29 02:56:22.777816
53133,Canadian Food Inspection Agency,,Extraneous Material,Food,2015-05-05,2024-05-29 02:56:22.777816
70099,Transport Canada,RV Trailer recalled by OPEN RANGE RV,Accessories,Vehicles - RV Trailer,2015-05-05,2024-05-29 02:56:22.777816
69860,Transport Canada,Truck - Med. & H.D. recalled by KALMAR,Fuel Supply,Vehicles - Truck - Med. & H.D.,2015-05-04,2024-05-29 02:56:22.777816
69960,Transport Canada,Heavy Trailer recalled by VERMEER,Suspension,Vehicles - Heavy Trailer,2015-05-04,2024-05-29 02:56:22.777816
53104,Health Canada,,Labelling and packaging,Consumer product - Chemicals,2015-05-04,2024-05-29 02:56:22.777816
53103,Health Canada,,Product safety,Health product - Drugs,2015-05-04,2024-05-29 02:56:22.777816
53102,Health Canada,,Labelling and packaging,Consumer product - Chemicals,2015-05-04,2024-05-29 02:56:22.777816
53089,Health Canada,,Health products,Health product - Medical device,2015-05-01,2024-05-29 02:56:22.777816
53314,Health Canada,,Health products,Health product - Medical device,2015-05-01,2024-05-29 02:56:22.777816
53313,Health Canada,,Health products,Health product - Medical device,2015-05-01,2024-05-29 02:56:22.777816
53088,Health Canada,,Health products,Health product - Medical device,2015-05-01,2024-05-29 02:56:22.777816
53413,Health Canada,,Health products,Health product - Medical device,2015-05-01,2024-05-29 02:56:22.777816
53470,Health Canada,,Health products,Health product - Medical device,2015-05-01,2024-05-29 02:56:22.777816
53090,Health Canada,,Health products,Health product - Medical device,2015-05-01,2024-05-29 02:56:22.777816
53296,Health Canada,,Medical devices,Health product - Medical device,2015-05-01,2024-05-29 02:56:22.777816
53091,Health Canada,,Product safety,Health product - Drugs,2015-05-01,2024-05-29 02:56:22.777816
53111,Canadian Food Inspection Agency,,Milk,Food,2015-05-01,2024-05-29 02:56:22.777816
53112,Canadian Food Inspection Agency,,Egg,Food,2015-05-01,2024-05-29 02:56:22.777816
53543,Health Canada,,Health products,Health product - Medical device,2015-05-01,2024-05-29 02:56:22.777816
53546,Health Canada,,Unauthorized products,Consumer product - Household items,2015-05-01,2024-05-29 02:56:22.777816
53127,Canadian Food Inspection Agency,,Milk,Food,2015-05-01,2024-05-29 02:56:22.777816
53539,Health Canada,,,Consumer product - Household items,2015-04-30,2024-05-29 02:56:22.777816
53435,Health Canada,,Health products,Health product - Medical device,2015-04-30,2024-05-29 02:56:22.777816
53461,Health Canada,,Health products,Health product - Medical device,2015-04-30,2024-05-29 02:56:22.777816
53548,Health Canada,,Health products,Health product - Medical device,2015-04-30,2024-05-29 02:56:22.777816
53462,Health Canada,,Health products,Health product - Medical device,2015-04-30,2024-05-29 02:56:22.777816
53547,Health Canada,,Health products,Health product - Medical device,2015-04-30,2024-05-29 02:56:22.777816
53540,Health Canada,,Health products,Health product - Medical device,2015-04-30,2024-05-29 02:56:22.777816
53311,Health Canada,,Health products,Health product - Medical device,2015-04-30,2024-05-29 02:56:22.777816
53093,Canadian Food Inspection Agency,,Listeria,Food,2015-04-30,2024-05-29 02:56:22.777816
53092,Canadian Food Inspection Agency,,Tree nut,Food,2015-04-30,2024-05-29 02:56:22.777816
53309,Health Canada,,Health products,Health product - Medical device,2015-04-30,2024-05-29 02:56:22.777816
53459,Health Canada,,Health products,Health product - Medical device,2015-04-30,2024-05-29 02:56:22.777816
53460,Health Canada,,Health products,Health product - Medical device,2015-04-30,2024-05-29 02:56:22.777816
53456,Health Canada,,Fall hazard,Consumer product - Sports and fitness,2015-04-30,2024-05-29 02:56:22.777816
70167,Transport Canada,Car recalled by VOLKSWAGEN,Accessories,Vehicles - Car,2015-04-30,2024-05-29 02:56:22.777816
69587,Transport Canada,Motorcycle recalled by BMW,Powertrain,Vehicles - Motorcycle,2015-04-30,2024-05-29 02:56:22.777816
69510,Transport Canada,Motorhome recalled by NEWMAR,Suspension,Vehicles - Motorhome,2015-04-30,2024-05-29 02:56:22.777816
69922,Transport Canada,School Bus recalled by DAIMLER TRUCK NORTH AMERICA,Accessories,Vehicles - School Bus,2015-04-29,2024-05-29 02:56:22.777816
70193,Transport Canada,A.T.V. recalled by POLARIS,Powertrain,Vehicles - A.T.V.,2015-04-29,2024-05-29 02:56:22.777816
53436,Health Canada,,Health products,Health product - Medical device,2015-04-29,2024-05-29 02:56:22.777816
53053,Health Canada,,Medical devices,Health product - Medical device,2015-04-29,2024-05-29 02:56:22.777816
53416,Health Canada,,Health products,Health product - Medical device,2015-04-29,2024-05-29 02:56:22.777816
53537,Health Canada,,Health products,Health product - Medical device,2015-04-29,2024-05-29 02:56:22.777816
53536,Health Canada,,Medical devices,Health product - Medical device,2015-04-29,2024-05-29 02:56:22.777816
53532,Health Canada,,Health products,Health product - Medical device,2015-04-29,2024-05-29 02:56:22.777816
53452,Health Canada,,Health products,Health product - Medical device,2015-04-29,2024-05-29 02:56:22.777816
53312,Canadian Food Inspection Agency,,Egg,Food,2015-04-29,2024-05-29 02:56:22.777816
53471,Canadian Food Inspection Agency,,Listeria,Food,2015-04-29,2024-05-29 02:56:22.777816
53538,Health Canada,,"Contamination, Product safety",Health product - Drugs,2015-04-28,2024-05-29 02:56:22.777816
69511,Transport Canada,Car recalled by FORD,Lights And Instruments,Vehicles - Car,2015-04-28,2024-05-29 02:56:22.777816
69538,Transport Canada,Motorcycle recalled by FRED DEELEY,Lights And Instruments,Vehicles - Motorcycle,2015-04-27,2024-05-29 02:56:22.777816
53530,Health Canada,,Medical devices,Health product - Medical device,2015-04-27,2024-05-29 02:56:22.777816
53520,Health Canada,,Health products,Health product - Medical device,2015-04-27,2024-05-29 02:56:22.777816
53519,Health Canada,,Health products,Health product - Medical device,2015-04-27,2024-05-29 02:56:22.777816
53455,Health Canada,,Health products,Health product - Medical device,2015-04-27,2024-05-29 02:56:22.777816
53517,Health Canada,,Health products,Health product - Medical device,2015-04-27,2024-05-29 02:56:22.777816
53128,Canadian Food Inspection Agency,,Fish,Food,2015-04-27,2024-05-29 02:56:22.777816
53414,Health Canada,,Health products,Health product - Medical device,2015-04-27,2024-05-29 02:56:22.777816
53415,Health Canada,,Product safety,Health product - Drugs,2015-04-27,2024-05-29 02:56:22.777816
53419,Health Canada,,Medical devices,Health product - Medical device,2015-04-27,2024-05-29 02:56:22.777816
53304,Health Canada,,Health products,Health product - Medical device,2015-04-27,2024-05-29 02:56:22.777816
53515,Health Canada,,Health products,Health product - Medical device,2015-04-27,2024-05-29 02:56:22.777816
53422,Health Canada,,Health products,Health product - Medical device,2015-04-27,2024-05-29 02:56:22.777816
53476,Health Canada,,Health products,Health product - Medical device,2015-04-27,2024-05-29 02:56:22.777816
53426,Health Canada,,Health products,Health product - Medical device,2015-04-27,2024-05-29 02:56:22.777816
53457,Health Canada,,Product safety,Health product - Drugs,2015-04-27,2024-05-29 02:56:22.777816
53474,Health Canada,,Medical devices,Health product - Medical device,2015-04-27,2024-05-29 02:56:22.777816
53434,Canadian Food Inspection Agency,,Non harmful (quality or spoilage),Food,2015-04-25,2024-05-29 02:56:22.777816
53469,Canadian Food Inspection Agency,,Mustard,Food,2015-04-24,2024-05-29 02:56:22.777816
69740,Transport Canada,Truck - Med. & H.D. recalled by MACK,Electrical,Vehicles - Truck - Med. & H.D.,2015-04-24,2024-05-29 02:56:22.777816
69741,Transport Canada,Truck - Med. & H.D. recalled by MACK,Suspension,Vehicles - Truck - Med. & H.D.,2015-04-24,2024-05-29 02:56:22.777816
69572,Transport Canada,Truck - Med. & H.D. recalled by VOLVO TRUCKS,Brakes,Vehicles - Truck - Med. & H.D.,2015-04-24,2024-05-29 02:56:22.777816
69657,Transport Canada,RV Trailer recalled by THOR INDUSTRIES,Label,Vehicles - RV Trailer,2015-04-23,2024-05-29 02:56:22.777816
53427,Health Canada,,New safety information,Health product - Drugs,2015-04-23,2024-05-29 02:56:22.777816
53305,Health Canada,,,Health product - Drugs,2015-04-22,2024-05-29 02:56:22.777816
53512,Health Canada,,Electrical hazard,Consumer product - Household items,2015-04-22,2024-05-29 02:56:22.777816
69626,Transport Canada,Car recalled by GENERAL MOTORS,Brakes,Vehicles - Car,2015-04-22,2024-05-29 02:56:22.777816
69619,Transport Canada,School Bus recalled by NAVISTAR,Fuel Supply,Vehicles - School Bus,2015-04-22,2024-05-29 02:56:22.777816
69521,Transport Canada,Car recalled by HYUNDAI,Airbag,Vehicles - Car,2015-04-22,2024-05-29 02:56:22.777816
69524,Transport Canada,Car recalled by MITSUBISHI,Heater And Defroster,"Vehicles - Car, Vehicles - SUV",2015-04-22,2024-05-29 02:56:22.777816
69525,Transport Canada,Car recalled by MITSUBISHI,Lights And Instruments,"Vehicles - Car, Vehicles - SUV",2015-04-22,2024-05-29 02:56:22.777816
69678,Transport Canada,Light Truck & Van recalled by GENERAL MOTORS,Electrical,"Vehicles - Light Truck & Van, Vehicles - SUV",2015-04-21,2024-05-29 02:56:22.777816
53477,Health Canada,,Product safety,Health product - Drugs,2015-04-21,2024-05-29 02:56:22.777816
53303,Health Canada,,Fall hazard,Consumer product - Sports and fitness,2015-04-21,2024-05-29 02:56:22.777816
53429,Health Canada,,Product safety,Health product - Drugs,2015-04-21,2024-05-29 02:56:22.777816
53504,Health Canada,,,Consumer product - Electronics,2015-04-21,2024-05-29 02:56:22.777816
53499,Health Canada,,Product safety,Health product - Natural health products,2015-04-20,2024-05-29 02:56:22.777816
53513,Health Canada,,Product safety,Health product - Drugs,2015-04-20,2024-05-29 02:56:22.777816
53531,Health Canada,,Labelling and packaging,Consumer product - Outdoor living,2015-04-20,2024-05-29 02:56:22.777816
53306,Canadian Food Inspection Agency,,Extraneous Material,Food,2015-04-20,2024-05-29 02:56:22.777816
53473,Health Canada,,Product safety,Health product - Natural health products,2015-04-20,2024-05-29 02:56:22.777816
53472,Health Canada,,Product safety,Health product - Natural health products,2015-04-20,2024-05-29 02:56:22.777816
53521,Health Canada,,Product safety,Health product - Drugs,2015-04-17,2024-05-29 02:56:22.777816
53399,Canadian Food Inspection Agency,,Extraneous Material,Food,2015-04-17,2024-05-29 02:56:22.777816
53516,Canadian Food Inspection Agency,,,Food,2015-04-17,2024-05-29 02:56:22.777816
53351,Health Canada,,,Health product - Natural health products,2015-04-17,2024-05-29 02:56:22.777816
53509,Health Canada,,,Health product - Drugs,2015-04-17,2024-05-29 02:56:22.777816
53506,Health Canada,,Product safety,Health product - Natural health products,2015-04-17,2024-05-29 02:56:22.777816
69526,Transport Canada,Light Truck & Van recalled by FIAT CHRYSLER AUTOMOBILES,Airbag,Vehicles - Light Truck & Van,2015-04-17,2024-05-29 02:56:22.777816
69527,Transport Canada,Car recalled by FIAT CHRYSLER AUTOMOBILES,Electrical,"Vehicles - Car, Vehicles - SUV",2015-04-17,2024-05-29 02:56:22.777816
69530,Transport Canada,RV Trailer recalled by JAYCO,Structure,Vehicles - RV Trailer,2015-04-17,2024-05-29 02:56:22.777816
69534,Transport Canada,Light Trailer recalled by THE CHARLES MACHINE WORKS,Wheels,Vehicles - Light Trailer,2015-04-16,2024-05-29 02:56:22.777816
69536,Transport Canada,RV Trailer recalled by FOREST RIVER,Accessories,Vehicles - RV Trailer,2015-04-16,2024-05-29 02:56:22.777816
53458,Canadian Food Inspection Agency,,Non harmful (quality or spoilage),Food,2015-04-16,2024-05-29 02:56:22.777816
53500,Health Canada,,Fire hazard,Consumer product - Electronics,2015-04-16,2024-05-29 02:56:22.777816
53501,Health Canada,,Product safety,Health product - Natural health products,2015-04-16,2024-05-29 02:56:22.777816
53505,Health Canada,,Product safety,Health product - Veterinary drugs,2015-04-16,2024-05-29 02:56:22.777816
53507,Health Canada,,"Undeclared substance, Unauthorized product, Product safety","Health product - Drugs, Health product - Natural health products",2015-04-16,2024-05-29 02:56:22.777816
53508,Health Canada,,Product safety,"Consumer product - Household items, Health product - Veterinary drugs",2015-04-16,2024-05-29 02:56:22.777816
53510,Health Canada,,Product safety,Health product - Natural health products,2015-04-16,2024-05-29 02:56:22.777816
53514,Canadian Food Inspection Agency,,,Food,2015-04-16,2024-05-29 02:56:22.777816
53400,Health Canada,,Product safety,Health product - Natural health products,2015-04-16,2024-05-29 02:56:22.777816
53534,Health Canada,,Fire hazard,Consumer product - Household items,2015-04-16,2024-05-29 02:56:22.777816
53497,Health Canada,,Physical hazard,Consumer product - Household items,2015-04-16,2024-05-29 02:56:22.777816
53479,Health Canada,,Product safety,Health product - Natural health products,2015-04-16,2024-05-29 02:56:22.777816
53428,Canadian Food Inspection Agency,,,Food,2015-04-15,2024-05-29 02:56:22.777816
53503,Health Canada,,,Health product - Natural health products,2015-04-15,2024-05-29 02:56:22.777816
53480,Canadian Food Inspection Agency,,,Food,2015-04-15,2024-05-29 02:56:22.777816
53299,Health Canada,,Fall hazard,Consumer product - Sports and fitness,2015-04-15,2024-05-29 02:56:22.777816
69950,Transport Canada,Child Car Seat recalled by DIONO,Seats And Restraints,Vehicles - Child Car Seat,2015-04-15,2024-05-29 02:56:22.777816
69541,Transport Canada,Truck - Med. & H.D. recalled by PACCAR,Accessories,Vehicles - Truck - Med. & H.D.,2015-04-14,2024-05-29 02:56:22.777816
53518,Canadian Food Inspection Agency,,Egg,Food,2015-04-14,2024-05-29 02:56:22.777816
53475,Health Canada,,Health products,Health product - Medical device,2015-04-14,2024-05-29 02:56:22.777816
53525,Health Canada,,Medical devices,Health product - Medical device,2015-04-14,2024-05-29 02:56:22.777816
53526,Health Canada,,Health products,Health product - Medical device,2015-04-14,2024-05-29 02:56:22.777816
53396,Health Canada,,,Consumer product - Electronics,2015-04-14,2024-05-29 02:56:22.777816
53301,Health Canada,,Product safety,Health product - Drugs,2015-04-14,2024-05-29 02:56:22.777816
